CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Combined_Score,RFM_Score_Label,Customer_Segment,Cluster,churn_prediction,churn_probability
17093,228,1,171.18,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9769
17094,59,1,55.2,3,2,1,6,3-2-1,Fading Customers,1,0,0.4642
17095,66,4,792.5,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0018
17096,19,7,2126.75,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0082
17097,1,2,303.86,5,3,2,10,5-3-2,Occasional Browsers,0,0,0.1157
17098,17,2,206.32,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.5496
17099,169,1,528.97,2,2,3,7,2-2-3,Fading Customers,1,1,0.7052
17101,30,3,317.85,4,4,3,11,4-4-3,Loyal Mid-Tier,1,0,0.0835
17103,358,1,410.38,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.8001
17104,59,1,302.68,3,2,2,7,3-2-2,Fading Customers,1,1,0.5281
17106,25,1,313.18,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0378
17107,33,4,1622.11,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0026
17108,299,1,136.85,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9874
17109,42,2,335.86,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0646
17110,156,2,157.4,2,3,1,6,2-3-1,Fading Customers,1,1,0.6777
17111,61,1,177.27,3,2,2,7,3-2-2,Fading Customers,1,0,0.4046
17112,138,1,197.57,2,2,2,6,2-2-2,Fading Customers,1,1,0.6001
17113,210,6,1757.29,1,5,5,11,1-5-5,Dormant Spenders,0,1,0.973
17115,184,4,948.93,1,4,4,9,1-4-4,Dormant Spenders,1,1,0.9639
17116,284,1,348.74,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.9049
17121,38,1,214.54,3,2,2,7,3-2-2,Fading Customers,1,1,0.5049
17122,24,3,384.98,4,4,3,11,4-4-3,Loyal Mid-Tier,1,0,0.0884
17123,75,2,338.55,2,3,3,8,2-3-3,Fading Customers,1,1,0.591
17126,17,4,769.18,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0067
17127,64,5,545.58,3,4,3,10,3-4-3,Loyal Mid-Tier,0,0,0.0025
17129,156,1,14.85,2,2,1,5,2-2-1,Fading Customers,1,1,0.8161
17132,88,2,712.33,2,3,4,9,2-3-4,Fading Customers,1,1,0.6281
17133,211,2,19.98,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.7883
17134,78,1,128.6,2,2,1,5,2-2-1,Fading Customers,1,1,0.612
17135,7,4,610.33,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0043
17136,298,1,176.0,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9762
17137,52,6,1075.96,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.0051
17138,25,6,3252.1,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0026
17139,25,11,3630.41,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0037
17141,54,4,636.44,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0044
17142,40,3,526.8,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.008
17143,53,2,543.52,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0844
17145,148,4,2483.14,2,4,5,11,2-4-5,Dormant Spenders,0,1,0.762
17146,71,10,3425.31,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0067
17147,88,5,608.11,2,4,4,10,2-4-4,Dormant Spenders,0,0,0.2148
17150,12,6,1095.6,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0019
17151,371,1,35.7,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9854
17155,163,5,462.65,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.7396
17156,127,1,584.31,2,2,4,8,2-2-4,Fading Customers,1,1,0.6432
17157,116,16,1270.64,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.8801
17158,183,2,612.13,1,3,4,8,1-3-4,Dormant Spenders,1,1,0.9698
17159,113,2,349.56,2,3,3,8,2-3-3,Fading Customers,1,1,0.6489
17160,10,11,6244.69,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
17161,80,1,751.21,2,2,4,8,2-2-4,Fading Customers,1,1,0.5026
17163,81,2,345.12,2,3,3,8,2-3-3,Fading Customers,1,0,0.4083
17165,17,5,1188.89,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0019
17167,15,3,758.46,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0049
17168,134,1,226.25,2,2,2,6,2-2-2,Fading Customers,1,1,0.5806
17169,214,1,258.3,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.98
17170,10,2,178.68,5,3,2,10,5-3-2,Occasional Browsers,1,1,0.5956
17171,297,1,97.28,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9821
17172,66,2,274.13,3,3,2,8,3-3-2,Fading Customers,1,0,0.0353
17176,162,2,305.09,2,3,2,7,2-3-2,Fading Customers,1,1,0.5911
17177,141,1,86.65,2,2,1,5,2-2-1,Fading Customers,1,1,0.563
17178,367,1,276.76,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.984
17179,18,3,623.47,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0054
17180,58,7,1093.24,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.0079
17181,231,1,16.03,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9892
17182,58,1,142.8,3,2,1,6,3-2-1,Fading Customers,1,1,0.645
17184,205,2,190.46,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.7241
17185,227,3,229.46,1,4,2,7,1-4-2,Occasional Browsers,1,1,0.7389
17187,162,1,105.9,2,2,1,5,2-2-1,Fading Customers,1,0,0.4927
17188,82,6,1211.02,2,5,4,11,2-5-4,Dormant Spenders,0,0,0.183
17189,196,3,509.49,1,4,3,8,1-4-3,Occasional Browsers,1,1,0.8492
17190,39,4,594.24,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0081
17191,4,11,2183.45,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
17192,172,1,62.53,2,2,1,5,2-2-1,Fading Customers,1,1,0.5443
17193,22,1,60.0,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0194
17194,166,1,282.39,2,2,2,6,2-2-2,Fading Customers,1,1,0.513
17195,291,1,366.9,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.8996
17196,63,1,272.05,3,2,2,7,3-2-2,Fading Customers,1,1,0.5069
17198,1,2,256.61,5,3,2,10,5-3-2,Occasional Browsers,0,0,0.0892
17199,218,1,53.68,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9849
17200,23,3,176.71,4,4,2,10,4-4-2,Occasional Browsers,1,0,0.1625
17201,159,3,707.02,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.964
17202,56,1,70.65,3,2,1,6,3-2-1,Fading Customers,1,1,0.697
17203,24,4,367.94,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0104
17204,10,4,1336.47,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.0055
17205,52,2,68.03,3,3,1,7,3-3-1,Fading Customers,1,0,0.4707
17207,288,1,257.64,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9718
17208,31,1,111.15,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0137
17209,285,2,252.95,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.7378
17210,28,1,244.16,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0184
17211,5,6,1616.42,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0019
17212,94,2,418.34,2,3,3,8,2-3-3,Fading Customers,1,1,0.7148
17213,2,7,2037.42,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
17215,100,1,96.15,2,2,1,5,2-2-1,Fading Customers,1,1,0.7802
17216,190,1,55.1,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9885
17217,255,1,55.8,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9857
17218,4,9,1727.51,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0024
17219,52,1,144.9,3,2,1,6,3-2-1,Fading Customers,1,0,0.3199
17220,53,7,1170.01,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.005
17221,243,2,281.86,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.6544
17222,113,5,844.7,2,4,4,10,2-4-4,Dormant Spenders,0,1,0.8603
17223,4,2,235.04,5,3,2,10,5-3-2,Occasional Browsers,0,0,0.1487
17224,137,1,22.36,2,2,1,5,2-2-1,Fading Customers,1,1,0.7915
17225,217,1,37.65,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9874
17226,80,2,249.23,2,3,2,7,2-3-2,Fading Customers,1,0,0.4796
17227,4,7,428.53,5,5,3,13,5-5-3,Loyal Mid-Tier,0,0,0.0025
17228,3,7,1163.14,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0052
17230,219,9,1851.87,1,5,5,11,1-5-5,Dormant Spenders,0,1,0.9441
17231,25,14,3185.78,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0026
17233,84,2,265.93,2,3,2,7,2-3-2,Fading Customers,1,0,0.0532
17235,8,7,672.62,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0065
17236,46,6,348.98,3,5,3,11,3-5-3,Loyal Mid-Tier,0,0,0.0099
17237,11,2,611.04,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0078
17238,7,17,3421.6,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
17239,23,3,289.75,4,4,2,10,4-4-2,Occasional Browsers,1,1,0.5804
17240,232,1,100.0,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9832
17241,21,12,1536.14,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0045
17242,92,3,599.0,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.7534
17243,5,44,6601.85,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0024
17244,19,4,573.74,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0022
17245,325,1,121.34,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9807
17246,182,2,28.97,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.6469
17248,117,1,181.89,2,2,2,6,2-2-2,Fading Customers,1,1,0.6386
17249,64,1,68.03,3,2,1,6,3-2-1,Fading Customers,1,0,0.3121
17251,18,2,468.7,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.006
17254,37,1,190.34,3,2,2,7,3-2-2,Fading Customers,1,1,0.5166
17255,26,2,408.41,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0494
17256,236,2,56.13,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.7616
17257,72,1,68.35,2,2,1,5,2-2-1,Fading Customers,1,0,0.3211
17258,32,2,417.3,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0268
17259,4,5,1050.61,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0021
17260,47,1,81.0,3,2,1,6,3-2-1,Fading Customers,1,1,0.8068
17261,145,1,141.69,2,2,1,5,2-2-1,Fading Customers,1,0,0.3929
17264,60,1,214.38,3,2,2,7,3-2-2,Fading Customers,1,0,0.3461
17266,135,2,141.49,2,3,1,6,2-3-1,Fading Customers,1,1,0.575
17268,127,3,211.2,2,4,2,8,2-4-2,Occasional Browsers,1,1,0.5302
17269,21,1,433.91,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0306
17270,105,2,327.45,2,3,3,8,2-3-3,Fading Customers,1,1,0.5474
17271,372,1,165.95,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9682
17273,60,1,141.12,3,2,1,6,3-2-1,Fading Customers,1,0,0.396
17274,31,1,419.65,4,2,3,9,4-2-3,Promising Newcomers,1,0,0.0302
17275,19,1,73.45,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0132
17276,38,1,374.39,3,2,3,8,3-2-3,Fading Customers,1,1,0.5501
17278,201,1,25.2,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9873
17280,74,1,118.86,2,2,1,5,2-2-1,Fading Customers,1,1,0.5705
17282,92,2,447.71,2,3,3,8,2-3-3,Fading Customers,1,1,0.6968
17283,14,1,107.21,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.015
17284,25,1,730.33,4,2,4,10,4-2-4,Promising Newcomers,1,0,0.0154
17285,264,2,240.29,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.6626
17286,36,2,131.81,4,3,1,8,4-3-1,Occasional Browsers,1,1,0.7691
17287,3,16,2172.59,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
17288,26,4,607.65,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0066
17289,12,6,865.86,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0053
17290,17,5,429.36,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0023
17292,108,2,111.88,2,3,1,6,2-3-1,Fading Customers,1,1,0.8164
17293,30,8,1014.55,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0024
17294,305,2,112.02,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.8284
17296,366,1,190.83,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9756
17298,129,2,188.42,2,3,2,7,2-3-2,Fading Customers,1,1,0.6852
17299,75,2,336.62,2,3,3,8,2-3-3,Fading Customers,1,1,0.7186
17300,26,2,206.49,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.6054
17301,260,1,131.15,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9755
17304,170,1,50.5,2,2,1,5,2-2-1,Fading Customers,1,1,0.8447
17307,31,5,167.55,4,4,2,10,4-4-2,Occasional Browsers,1,0,0.2183
17309,17,2,179.49,4,3,2,9,4-3-2,Occasional Browsers,1,0,0.0337
17311,28,4,495.01,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0022
17314,29,9,1623.33,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0023
17315,11,5,2009.01,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.0089
17316,56,1,124.45,3,2,1,6,3-2-1,Fading Customers,1,0,0.4535
17318,361,1,139.43,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9831
17319,305,1,29.1,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9869
17320,4,4,1191.78,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0022
17321,30,4,748.15,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0064
17322,12,5,854.78,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0019
17323,43,5,644.52,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0021
17324,2,8,608.31,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0021
17325,46,2,350.66,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0352
17326,44,2,242.61,3,3,2,8,3-3-2,Fading Customers,1,1,0.5296
17327,198,1,4.25,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9881
17328,309,1,29.7,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9836
17329,367,3,465.34,1,4,3,8,1-4-3,Occasional Browsers,1,1,0.9031
17332,164,5,617.16,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.968
17334,42,1,238.08,3,2,2,7,3-2-2,Fading Customers,1,0,0.3665
17335,19,2,258.24,4,3,2,9,4-3-2,Occasional Browsers,1,0,0.0226
17338,11,9,4757.85,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0078
17339,1,1,60.0,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0272
17340,2,8,3812.64,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
17341,2,3,759.22,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0091
17342,15,4,392.55,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0024
17343,12,5,759.8,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0023
17344,364,1,205.99,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9739
17345,11,6,684.81,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.002
17346,9,12,2146.38,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0094
17348,73,4,971.48,2,4,4,10,2-4-4,Dormant Spenders,0,1,0.7577
17349,16,3,340.48,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.009
17350,30,3,458.03,4,4,3,11,4-4-3,Loyal Mid-Tier,1,0,0.0066
17351,105,7,205.33,2,5,2,9,2-5-2,Occasional Browsers,1,1,0.6147
17352,332,1,36.25,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9862
17354,64,2,358.67,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0426
17355,22,1,153.09,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0104
17356,190,4,609.49,1,4,4,9,1-4-4,Dormant Spenders,1,1,0.9704
17358,12,3,407.85,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0039
17359,284,1,133.9,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9823
17360,21,3,429.52,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0063
17361,312,2,260.59,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.6487
17362,36,5,598.06,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0025
17363,31,3,329.76,4,4,3,11,4-4-3,Loyal Mid-Tier,1,0,0.063
17364,12,16,5274.67,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0024
17365,23,6,2771.26,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.002
17366,68,2,685.22,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0435
17368,11,5,424.65,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0028
17371,259,3,219.97,1,4,2,7,1-4-2,Occasional Browsers,1,1,0.7177
17372,17,19,2129.74,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0023
17373,54,3,422.48,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.0457
17374,31,1,104.14,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0169
17375,67,1,244.55,3,2,2,7,3-2-2,Fading Customers,1,1,0.5879
17376,40,2,210.64,3,3,2,8,3-3-2,Fading Customers,1,1,0.7003
17377,1,59,9191.31,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0025
17380,70,3,72.6,3,4,1,8,3-4-1,Occasional Browsers,1,1,0.5044
17382,86,3,103.2,2,4,1,7,2-4-1,Occasional Browsers,1,1,0.5838
17383,89,1,1.25,2,2,1,5,2-2-1,Fading Customers,1,1,0.6247
17384,103,1,28.35,2,2,1,5,2-2-1,Fading Customers,1,1,0.8862
17386,21,1,88.0,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0155
17388,56,4,196.6,3,4,2,9,3-4-2,Occasional Browsers,1,1,0.8039
17389,10,17,935.24,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0095
17390,56,1,32.3,3,2,1,6,3-2-1,Fading Customers,1,1,0.6683
17392,86,1,89.2,2,2,1,5,2-2-1,Fading Customers,1,1,0.5149
17393,46,2,209.73,3,3,2,8,3-3-2,Fading Customers,1,1,0.6808
17395,144,1,52.5,2,2,1,5,2-2-1,Fading Customers,1,1,0.8561
17396,53,2,143.4,3,3,1,7,3-3-1,Fading Customers,1,0,0.4043
17397,52,1,320.27,3,2,3,8,3-2-3,Fading Customers,1,0,0.3801
17400,217,3,2125.26,1,4,5,10,1-4-5,Dormant Spenders,1,1,0.9761
17401,177,1,90.45,2,2,1,5,2-2-1,Fading Customers,1,1,0.8206
17402,5,10,670.18,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0032
17403,86,1,76.25,2,2,1,5,2-2-1,Fading Customers,1,0,0.3691
17404,63,4,118.6,3,4,1,8,3-4-1,Occasional Browsers,1,0,0.0876
17406,2,8,1693.71,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
17407,47,1,419.4,3,2,3,8,3-2-3,Fading Customers,1,0,0.3687
17408,150,1,47.7,2,2,1,5,2-2-1,Fading Customers,1,1,0.8056
17409,57,7,714.45,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.0027
17411,22,2,499.8,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0058
17412,8,10,2173.18,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.002
17413,40,1,131.1,3,2,1,6,3-2-1,Fading Customers,1,0,0.4744
17414,59,2,56.0,3,3,1,7,3-3-1,Fading Customers,1,0,0.0222
17416,29,15,5385.15,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0019
17417,184,1,156.23,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9781
17418,23,1,166.28,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0172
17419,3,8,1449.54,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0026
17420,9,4,432.75,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0065
17421,22,3,844.35,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0015
17422,17,5,1251.67,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.008
17423,29,1,204.3,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0188
17426,88,7,2375.15,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.769
17428,4,16,4896.72,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
17429,32,2,788.69,4,3,4,11,4-3-4,Loyal Mid-Tier,1,0,0.0313
17430,1,3,412.9,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0074
17432,21,7,1205.93,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0021
17433,21,1,221.95,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0191
17435,47,1,215.85,3,2,2,7,3-2-2,Fading Customers,1,0,0.4947
17436,229,2,122.4,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.7026
17437,165,1,310.44,2,2,2,6,2-2-2,Fading Customers,1,0,0.3784
17438,80,3,626.86,2,4,4,10,2-4-4,Dormant Spenders,1,0,0.4807
17439,291,1,70.2,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9775
17441,368,1,280.75,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9801
17442,17,8,2030.67,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0023
17448,165,41,13810.1,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.9111
17449,23,6,2006.75,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
17450,46,2,854.74,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0771
17454,98,6,876.76,2,5,4,11,2-5-4,Dormant Spenders,0,1,0.812
17456,1,2,832.87,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0079
17457,51,6,216.3,3,5,2,10,3-5-2,Occasional Browsers,1,0,0.2884
17458,17,1,204.58,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0176
17460,22,10,1108.34,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0025
17463,196,2,588.15,1,3,4,8,1-3-4,Dormant Spenders,1,1,0.9379
17464,158,2,183.88,2,3,2,7,2-3-2,Fading Customers,1,1,0.7664
17465,61,7,2182.48,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0017
17467,31,1,42.9,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0257
17468,11,1,57.8,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0246
17469,36,12,2682.65,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0019
17470,3,7,1188.22,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0091
17471,110,1,321.65,2,2,3,7,2-2-3,Fading Customers,1,1,0.627
17472,264,1,207.81,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9771
17473,44,2,476.2,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.081
17476,31,2,274.81,4,3,2,9,4-3-2,Occasional Browsers,1,0,0.0216
17477,248,2,441.55,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.9295
17478,44,2,652.82,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0411
17479,268,1,329.86,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.9047
17480,80,1,325.41,2,2,3,7,2-2-3,Fading Customers,1,1,0.5039
17482,123,2,588.99,2,3,4,9,2-3-4,Fading Customers,1,1,0.9018
17483,50,1,67.44,3,2,1,6,3-2-1,Fading Customers,1,0,0.4869
17484,212,2,123.47,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.8493
17487,364,1,140.6,1,2,1,4,1-2-1,Disengaged Low-Value,1,1,0.9788
17488,277,1,336.5,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.9177
17490,24,2,587.28,4,3,4,11,4-3-4,Loyal Mid-Tier,1,0,0.0413
17491,3,7,1064.9,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0065
17492,114,2,327.6,2,3,3,8,2-3-3,Fading Customers,1,1,0.8094
17493,21,1,100.91,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0159
17494,137,1,34.8,2,2,1,5,2-2-1,Fading Customers,1,1,0.7425
17495,26,1,206.46,4,2,2,8,4-2-2,Promising Newcomers,1,0,0.0204
17496,199,3,960.49,1,4,4,9,1-4-4,Dormant Spenders,1,1,0.9717
17497,26,2,60.0,4,3,1,8,4-3-1,Occasional Browsers,1,0,0.345
17499,197,1,353.46,1,2,3,6,1-2-3,Occasional Browsers,1,1,0.854
17504,16,9,2565.36,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
17505,186,3,626.33,1,4,4,9,1-4-4,Dormant Spenders,1,1,0.9751
17508,17,7,2620.91,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
17510,56,1,178.36,3,2,2,7,3-2-2,Fading Customers,1,0,0.4916
17511,3,25,3624.74,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
17512,88,6,1407.15,2,5,5,12,2-5-5,Dormant Spenders,0,0,0.1054
17513,115,1,50.4,2,2,1,5,2-2-1,Fading Customers,1,1,0.7149
17514,305,1,304.85,1,2,2,5,1-2-2,Disengaged Low-Value,1,1,0.9659
17515,30,5,451.86,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0091
17516,14,1,157.72,5,2,1,8,5-2-1,Promising Newcomers,1,0,0.0138
17518,61,2,269.1,3,3,2,8,3-3-2,Fading Customers,1,0,0.3309
17519,4,10,1702.25,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
17521,30,2,470.4,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0852
17524,74,2,324.1,2,3,3,8,2-3-3,Fading Customers,1,0,0.4702
17525,33,2,154.2,4,3,1,8,4-3-1,Occasional Browsers,1,0,0.4858
17526,1,7,695.62,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0025
17529,246,2,1025.95,1,3,4,8,1-3-4,Dormant Spenders,1,1,0.9769
17530,1,3,582.7,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0025
17531,163,2,738.14,2,3,4,9,2-3-4,Fading Customers,1,1,0.887
17532,21,1,65.34,4,2,1,7,4-2-1,Promising Newcomers,1,0,0.0167
17533,70,1,34.8,3,2,1,6,3-2-1,Fading Customers,1,1,0.6643
17534,87,4,1300.57,2,4,5,11,2-4-5,Dormant Spenders,0,1,0.553
